<DATE>,<TIME>,<CLOSE>,<OPEN>,<HIGH>,<LOW>,<VOLUME>
2020-11-03,0,51.1,51.1,51.1,51.1,0.01K
2020-11-04,0,50.85,50.85,50.85,50.85,
2020-11-05,0,51.45,51.45,51.45,51.45,
2020-11-06,0,50.9,50.9,50.9,50.9,
2020-11-09,0,51.05,51.05,51.05,51.05,
2020-11-10,0,51.35,51.35,51.35,51.35,
2020-11-11,0,51.45,51.45,51.45,51.45,
2020-11-12,0,52.5,52.5,52.5,52.5,
2020-11-13,0,52.8,52.8,52.8,52.8,
2020-11-16,0,53.0,53.0,53.0,53.0,
2020-11-17,0,52.85,52.85,52.85,52.85,
2020-11-18,0,52.9,52.9,52.9,52.9,
2020-11-19,0,52.85,52.85,52.85,52.85,
2020-11-20,0,52.9,52.9,52.9,52.9,
2020-11-23,0,53.2,53.2,53.2,53.2,
2020-11-24,0,53.25,53.25,53.25,53.25,
2020-11-25,0,53.6,53.6,53.6,53.6,
2020-11-27,0,53.8,53.8,53.8,53.8,
2020-11-30,0,61.0,61.0,61.0,61.0,0.03K
2020-12-01,0,61.35,61.35,61.35,61.35,0.01K
2020-12-02,0,62.0,62.0,62.0,62.0,0.04K
2020-12-03,0,61.8,61.8,61.8,61.8,
2020-12-04,0,63.1,63.1,63.1,63.1,0.01K
2020-12-07,0,62.9,63.5,63.5,63.5,0.00K
2020-12-08,0,62.95,62.95,62.95,62.95,0.02K
2020-12-09,0,63.2,63.2,63.2,63.2,
2020-12-10,0,64.0,64.0,64.0,64.0,0.01K
2020-12-11,0,65.15,65.15,65.15,65.15,0.03K
2020-12-14,0,65.45,65.45,65.45,65.45,
2020-12-15,0,66.1,66.1,66.1,66.1,
2020-12-16,0,65.75,65.75,65.75,65.75,
2020-12-17,0,65.75,65.75,65.75,65.75,
2020-12-18,0,66.0,66.0,66.0,66.0,
2020-12-21,0,66.2,66.2,66.2,66.2,
2020-12-22,0,66.15,66.15,66.15,66.15,
2020-12-23,0,66.1,66.1,66.1,66.1,
2020-12-24,0,66.2,66.2,66.2,66.2,
2020-12-28,0,66.22,66.22,66.22,66.22,
2020-12-29,0,66.22,66.22,66.22,66.22,
2021-01-04,0,69.35,69.35,69.35,69.35,0.02K
2021-01-05,0,65.0,65.0,65.0,65.0,0.03K
2021-01-06,0,64.4,64.4,64.4,64.4,0.09K
2021-01-07,0,66.6,66.6,66.6,66.6,0.05K
2021-01-08,0,68.5,68.5,68.5,68.5,0.08K
2021-01-11,0,68.45,68.45,68.45,68.45,0.05K
2021-01-12,0,70.75,70.75,70.75,70.75,0.14K
2021-01-13,0,70.25,70.25,70.25,70.25,0.04K
2021-01-14,0,69.75,69.75,69.75,69.75,0.02K
2021-01-15,0,68.4,68.4,68.4,68.4,0.01K
2021-01-19,0,67.55,67.55,67.55,67.55,0.02K
2021-01-20,0,67.5,67.5,67.5,67.5,
2021-01-21,0,67.55,67.55,67.55,67.55,0.00K
2021-01-22,0,67.55,67.55,67.55,67.55,
2021-01-25,0,67.4,67.4,67.4,67.4,0.07K
2021-01-26,0,67.6,67.6,67.6,67.6,0.00K
2021-01-27,0,67.65,67.65,67.65,67.65,
2021-01-28,0,67.75,67.75,67.75,67.75,0.01K
2021-01-29,0,67.8,67.8,67.8,67.8,0.00K
2021-02-01,0,65.2,67.75,67.75,67.75,0.01K
2021-02-02,0,65.55,63.55,63.55,63.55,0.01K
2021-02-03,0,63.7,63.7,63.7,63.7,0.03K
2021-02-04,0,64.9,64.9,64.9,64.9,
2021-02-05,0,66.5,66.5,66.5,66.5,0.01K
2021-02-08,0,68.3,68.3,68.3,68.3,0.03K
2021-02-09,0,68.55,68.55,68.55,68.55,0.01K
2021-02-10,0,68.05,68.05,68.05,68.05,0.01K
2021-02-11,0,67.15,67.15,67.15,67.15,
2021-02-12,0,67.0,67.0,67.0,67.0,
2021-02-16,0,65.55,65.55,65.55,65.55,
2021-02-17,0,65.35,65.35,65.35,65.35,
2021-02-18,0,65.35,65.35,65.35,65.35,
2021-02-19,0,66.0,66.0,66.0,66.0,
2021-02-22,0,66.0,66.0,66.0,66.0,
2021-02-23,0,65.85,65.85,65.85,65.85,
2021-02-24,0,65.75,65.75,65.75,65.75,
2021-02-25,0,65.8,65.8,65.8,65.8,
2021-02-26,0,65.9,65.9,65.9,65.9,
2021-03-01,0,65.5,65.5,65.5,65.5,0.02K
2021-03-02,0,66.15,66.15,66.15,66.15,0.04K
2021-03-03,0,65.8,65.8,65.8,65.8,0.11K
2021-03-04,0,65.15,65.15,65.15,65.15,0.02K
2021-03-05,0,65.1,65.1,65.1,65.1,
2021-03-08,0,65.55,65.55,65.55,65.55,
2021-03-09,0,66.0,66.0,66.0,66.0,
2021-03-10,0,66.05,66.05,66.05,66.05,
2021-03-11,0,65.95,65.95,65.95,65.95,
2021-03-12,0,66.1,66.1,66.1,66.1,
2021-03-15,0,66.35,66.35,66.35,66.35,0.05K
2021-03-16,0,66.35,66.35,66.35,66.35,
2021-03-17,0,67.55,67.55,67.55,67.55,
2021-03-18,0,68.1,68.1,68.1,68.1,0.01K
2021-03-19,0,68.25,68.25,68.25,68.25,0.03K
2021-03-22,0,68.5,68.5,68.5,68.5,0.01K
2021-03-23,0,68.45,68.45,68.45,68.45,
2021-03-24,0,68.4,68.4,68.4,68.4,
2021-03-25,0,68.4,68.4,68.4,68.4,
2021-03-26,0,68.45,68.45,68.45,68.45,
2021-03-29,0,70.5,70.5,70.5,70.5,0.06K
2021-03-30,0,70.0,70.0,70.0,70.0,0.04K
2021-03-31,0,70.1,70.1,70.1,70.1,0.03K
2021-04-01,0,70.25,70.25,70.25,70.25,
2021-04-05,0,70.25,70.25,70.25,70.25,
2021-04-06,0,70.4,70.4,70.4,70.4,0.00K
2021-04-07,0,68.8,68.8,68.8,68.8,0.02K
2021-04-08,0,67.05,67.05,67.05,67.05,0.02K
2021-04-09,0,67.55,67.55,67.55,67.55,0.02K
2021-04-12,0,68.45,68.45,68.45,68.45,
2021-04-13,0,69.0,69.0,69.0,69.0,0.00K
2021-04-14,0,69.3,69.3,69.3,69.3,
2021-04-15,0,71.6,71.6,71.6,71.6,
2021-04-16,0,71.7,71.7,71.7,71.7,
2021-04-19,0,71.5,71.5,71.5,71.5,
2021-04-20,0,71.35,71.35,71.35,71.35,
2021-04-21,0,71.6,71.6,71.6,71.6,0.01K
2021-04-22,0,71.65,71.65,71.65,71.65,
2021-04-23,0,71.5,71.5,71.5,71.5,
2021-04-26,0,71.65,71.65,71.65,71.65,
2021-04-27,0,71.75,71.75,71.75,71.75,
2021-04-28,0,71.7,71.7,71.7,71.7,
2021-04-29,0,71.9,71.9,71.9,71.9,
2021-04-30,0,71.75,71.75,71.75,71.75,
2021-05-03,0,77.6,77.6,77.6,77.6,
2021-05-04,0,78.55,78.55,78.55,78.55,0.04K
2021-05-05,0,79.95,79.95,79.95,79.95,0.05K
2021-05-06,0,81.7,81.7,81.7,81.7,
2021-05-07,0,82.4,82.4,82.4,82.4,
2021-05-10,0,83.85,83.85,83.85,83.85,
2021-05-11,0,84.7,84.7,84.7,84.7,
2021-05-12,0,85.85,85.85,85.85,85.85,0.05K
2021-05-13,0,85.8,85.8,85.8,85.8,
2021-05-14,0,85.45,85.45,85.45,85.45,
2021-05-17,0,84.75,84.75,84.75,84.75,
2021-05-18,0,84.6,84.6,84.6,84.6,0.01K
2021-05-19,0,84.0,84.0,84.0,84.0,
2021-05-20,0,84.65,84.65,84.65,84.65,
2021-05-21,0,85.25,85.25,85.25,85.25,
2021-05-24,0,85.45,85.45,85.45,85.45,
2021-05-25,0,85.7,85.7,85.7,85.7,
2021-05-26,0,85.9,85.9,85.9,85.9,
2021-05-27,0,85.9,85.9,85.9,85.9,
2021-05-28,0,86.1,86.1,86.1,86.1,
2021-06-01,0,95.9,95.9,95.9,95.9,0.02K
2021-06-02,0,96.0,96.0,96.0,96.0,
2021-06-03,0,100.45,100.45,100.45,100.45,0.01K
2021-06-04,0,101.25,101.25,101.25,101.25,0.02K
2021-06-07,0,105.95,105.95,105.95,105.95,0.05K
2021-06-08,0,105.85,105.85,105.85,105.85,0.02K
2021-06-09,0,108.25,108.25,108.25,108.25,0.02K
2021-06-10,0,110.0,110.0,110.0,110.0,
2021-06-11,0,110.1,110.1,110.1,110.1,
2021-06-14,0,108.85,108.85,108.85,108.85,0.04K
2021-06-15,0,108.0,108.0,108.0,108.0,
2021-06-16,0,107.9,107.9,107.9,107.9,0.01K
2021-06-17,0,107.8,107.8,107.8,107.8,
2021-06-18,0,107.75,107.75,107.75,107.75,
2021-06-21,0,107.35,107.35,107.35,107.35,0.01K
2021-06-22,0,107.45,107.45,107.45,107.45,0.01K
2021-06-23,0,107.35,107.35,107.35,107.35,
2021-06-24,0,107.95,107.95,107.95,107.95,
2021-06-25,0,108.4,108.4,108.4,108.4,
2021-06-28,0,112.05,112.05,112.05,112.05,0.06K
2021-06-29,0,115.1,115.1,115.1,115.1,0.03K
2021-06-30,0,120.75,120.75,120.75,120.75,0.02K
2021-07-01,0,122.3,122.3,122.3,122.3,0.06K
2021-07-02,0,123.6,123.6,123.6,123.6,0.03K
2021-07-06,0,123.65,123.65,123.65,123.65,0.05K
2021-07-07,0,124.6,124.6,124.6,124.6,
2021-07-08,0,125.55,125.55,125.55,125.55,
2021-07-09,0,126.8,126.8,126.8,126.8,0.05K
2021-07-12,0,127.0,127.0,127.0,127.0,0.04K
2021-07-13,0,131.5,131.5,131.5,131.5,0.12K
2021-07-14,0,131.35,131.35,131.35,131.35,
2021-07-15,0,131.9,131.9,131.9,131.9,0.04K
2021-07-16,0,132.65,132.65,132.65,132.65,0.06K
2021-07-19,0,133.2,133.2,133.2,133.2,0.02K
2021-07-20,0,132.2,132.2,132.2,132.2,0.04K
2021-07-21,0,132.85,132.85,132.85,132.85,
2021-07-22,0,132.2,132.2,132.2,132.2,
2021-07-23,0,132.45,132.45,132.45,132.45,
2021-07-26,0,132.4,132.4,132.4,132.4,
2021-07-27,0,132.75,132.75,132.75,132.75,0.01K
2021-07-28,0,132.9,132.9,132.9,132.9,
2021-07-29,0,132.35,132.35,132.35,132.35,
2021-07-30,0,132.8,132.8,132.8,132.8,
2021-08-02,0,139.85,139.85,139.85,139.85,0.04K
2021-08-03,0,140.1,140.1,140.1,140.1,0.03K
2021-08-04,0,141.1,141.1,141.1,141.1,0.02K
2021-08-05,0,141.6,141.6,141.6,141.6,0.01K
2021-08-06,0,143.75,143.75,143.75,143.75,0.10K
2021-08-09,0,144.7,144.7,144.7,144.7,0.07K
2021-08-10,0,146.1,146.1,146.1,146.1,0.11K
2021-08-11,0,148.1,148.1,148.1,148.1,0.11K
2021-08-12,0,148.95,148.95,148.95,148.95,0.06K
2021-08-13,0,149.65,149.65,149.65,149.65,
2021-08-16,0,151.8,151.8,151.8,151.8,0.14K
2021-08-17,0,150.05,150.05,150.05,150.05,0.13K
2021-08-18,0,150.15,150.15,150.15,150.15,0.11K
2021-08-19,0,144.25,144.25,144.25,144.25,0.03K
2021-08-20,0,146.5,146.5,146.5,146.5,
2021-08-23,0,148.35,148.35,148.35,148.35,
2021-08-24,0,149.0,149.0,149.0,149.0,
2021-08-25,0,148.9,148.9,148.9,148.9,0.01K
2021-08-26,0,149.0,149.0,149.0,149.0,
2021-08-27,0,148.85,148.85,148.85,148.85,
2021-08-30,0,149.15,149.15,149.15,149.15,
2021-08-31,0,154.6,154.6,154.6,154.6,0.13K
2021-09-01,0,157.9,157.9,157.9,157.9,0.09K
2021-09-02,0,162.15,162.15,162.15,162.15,0.01K
2021-09-03,0,165.25,165.25,165.25,165.25,0.01K
2021-09-07,0,168.8,168.8,168.8,168.8,0.30K
2021-09-08,0,168.8,168.8,168.8,168.8,0.25K
2021-09-09,0,169.65,169.65,169.65,169.65,0.08K
2021-09-10,0,170.95,170.95,170.95,170.95,0.19K
2021-09-13,0,172.0,172.0,172.0,172.0,0.13K
2021-09-14,0,171.35,171.35,171.35,171.35,0.06K
2021-09-15,0,169.35,169.35,169.35,169.35,0.04K
2021-09-16,0,167.2,167.2,167.2,167.2,0.01K
2021-09-17,0,168.75,168.75,168.75,168.75,
2021-09-20,0,171.1,171.1,171.1,171.1,0.03K
2021-09-21,0,171.15,171.15,171.15,171.15,
2021-09-22,0,171.95,171.95,171.95,171.95,0.06K
2021-09-23,0,172.5,172.5,172.5,172.5,0.19K
2021-09-24,0,173.05,173.05,173.05,173.05,
2021-09-27,0,201.35,201.35,201.35,201.35,
2021-09-28,0,201.35,201.35,201.35,201.35,0.04K
2021-09-29,0,210.0,210.0,210.0,210.0,0.12K
2021-09-30,0,218.1,218.1,218.1,218.1,0.01K
2021-10-01,0,233.6,233.6,233.6,233.6,0.04K
2021-10-04,0,246.5,246.5,246.5,246.5,0.19K
2021-10-05,0,274.0,274.0,274.0,274.0,0.29K
2021-10-06,0,237.15,237.15,237.15,237.15,0.01K
2021-10-07,0,237.1,237.1,237.1,237.1,0.00K
2021-10-08,0,230.0,230.0,230.0,230.0,
2021-10-11,0,240.15,240.15,240.15,240.15,
2021-10-12,0,243.15,243.15,243.15,243.15,
2021-10-13,0,244.95,244.95,244.95,244.95,0.04K
2021-10-14,0,243.75,243.75,243.75,243.75,
2021-10-15,0,240.0,240.0,240.0,240.0,
2021-10-18,0,238.65,238.65,238.65,238.65,
2021-10-19,0,237.0,237.0,237.0,237.0,0.02K
2021-10-20,0,232.5,232.5,232.5,232.5,0.01K
2021-10-21,0,228.5,228.5,228.5,228.5,0.01K
2021-10-22,0,229.75,229.75,229.75,229.75,
2021-10-25,0,234.15,234.15,234.15,234.15,
2021-10-26,0,234.0,234.0,234.0,234.0,0.01K
2021-10-27,0,232.85,232.85,232.85,232.85,0.01K
2021-10-28,0,234.55,234.55,234.55,234.55,
2021-10-29,0,231.35,231.35,231.35,231.35,
2021-11-01,0,138.75,138.75,138.75,138.75,
2021-11-02,0,139.85,139.85,139.85,139.85,0.05K
2021-11-03,0,149.5,149.5,149.5,149.5,
2021-11-04,0,148.0,148.0,148.0,148.0,
2021-11-05,0,148.0,148.0,148.0,148.0,
2021-11-08,0,158.0,158.0,158.0,158.0,
2021-11-09,0,152.0,152.0,152.0,152.0,
2021-11-10,0,142.5,142.5,142.5,142.5,
2021-11-11,0,141.5,141.5,141.5,141.5,
2021-11-12,0,139.5,139.5,139.5,139.5,
2021-11-15,0,139.5,139.5,139.5,139.5,
2021-11-16,0,141.7,141.7,141.7,141.7,0.06K
2021-11-17,0,142.5,142.5,142.5,142.5,
2021-11-18,0,144.75,144.75,144.75,144.75,0.01K
2021-11-19,0,145.25,145.25,145.25,145.25,0.01K
2021-11-22,0,146.35,146.35,146.35,146.35,0.07K
2021-11-23,0,150.0,150.0,150.0,150.0,0.13K
2021-11-24,0,149.4,149.4,149.4,149.4,
2021-11-26,0,144.8,144.8,144.8,144.8,0.04K
2021-11-29,0,121.55,121.55,121.55,121.55,0.03K
2021-11-30,0,111.75,111.0,111.0,111.0,0.04K
2021-12-01,0,125.15,125.15,125.15,125.15,0.06K
2021-12-02,0,124.25,124.25,124.25,124.25,0.03K
2021-12-03,0,121.0,121.0,121.0,121.0,0.01K
2021-12-06,0,122.0,122.0,122.0,122.0,
2021-12-07,0,129.05,129.05,129.05,129.05,
2021-12-08,0,134.5,134.5,134.5,134.5,0.01K
2021-12-09,0,134.9,134.9,134.9,134.9,0.02K
2021-12-10,0,135.7,135.7,135.7,135.7,0.01K
2021-12-13,0,137.3,137.3,137.3,137.3,
2021-12-14,0,141.0,141.0,141.0,141.0,
2021-12-15,0,141.5,141.5,141.5,141.5,
2021-12-16,0,147.25,147.25,147.25,147.25,
2021-12-17,0,146.0,146.0,146.0,146.0,
2021-12-20,0,148.75,148.75,148.75,148.75,
2021-12-21,0,147.4,147.4,147.4,147.4,0.01K
2021-12-22,0,147.35,147.35,147.35,147.35,
2021-12-23,0,143.5,143.5,143.5,143.5,
2021-12-27,0,143.5,143.5,143.5,143.5,
2021-12-28,0,143.0,143.0,143.0,143.0,
2021-12-29,0,138.75,138.75,138.75,138.75,
2021-12-30,0,138.5,138.5,138.5,138.5,
2021-12-31,0,136.75,136.75,136.75,136.75,
2022-01-03,0,119.0,119.0,119.0,119.0,
2022-01-04,0,130.05,130.05,130.05,130.05,0.02K
2022-01-05,0,137.4,137.4,137.4,137.4,0.00K
2022-01-06,0,143.15,143.15,143.15,143.15,0.06K
2022-01-07,0,138.5,138.5,138.5,138.5,0.01K
2022-01-10,0,138.75,138.75,138.75,138.75,0.01K
2022-01-11,0,135.0,135.0,135.0,135.0,0.00K
2022-01-12,0,139.0,139.0,139.0,139.0,
2022-01-13,0,148.6,148.6,148.6,148.6,0.03K
2022-01-14,0,154.35,154.35,154.35,154.35,0.05K
2022-01-18,0,162.0,162.0,162.0,162.0,0.10K
2022-01-19,0,161.75,161.75,161.75,161.75,0.00K
2022-01-20,0,160.0,160.0,160.0,160.0,0.03K
2022-01-21,0,162.0,162.0,162.0,162.0,0.05K
2022-01-24,0,163.35,163.35,163.35,163.35,0.04K
2022-01-25,0,164.25,164.25,164.25,164.25,0.06K
2022-01-26,0,165.7,165.7,165.7,165.7,0.05K
2022-01-27,0,165.65,165.65,165.65,165.65,
2022-01-28,0,167.2,167.2,167.2,167.2,
2022-01-31,0,178.25,178.25,178.25,178.25,0.02K
2022-02-01,0,174.5,174.5,174.5,174.5,
2022-02-02,0,177.4,177.4,177.4,177.4,
2022-02-03,0,177.65,177.65,177.65,177.65,
2022-02-04,0,183.0,183.0,183.0,183.0,
2022-02-07,0,182.15,182.15,182.15,182.15,
2022-02-08,0,186.0,186.0,186.0,186.0,
2022-02-09,0,187.5,187.5,187.5,187.5,0.01K
2022-02-10,0,188.0,188.0,188.0,188.0,
2022-02-11,0,189.5,189.5,189.5,189.5,
2022-02-14,0,191.5,191.5,191.5,191.5,0.01K
2022-02-15,0,186.75,186.75,186.75,186.75,
2022-02-16,0,183.65,183.65,183.65,183.65,
2022-02-17,0,184.0,184.0,184.0,184.0,
2022-02-18,0,185.0,185.0,185.0,185.0,
2022-02-22,0,189.0,189.0,189.0,189.0,0.06K
2022-02-23,0,190.75,190.75,190.75,190.75,0.01K
2022-02-24,0,192.0,192.0,192.0,192.0,
2022-02-25,0,194.5,194.5,194.5,194.5,
2022-02-28,0,254.65,254.65,254.65,254.65,0.04K
2022-03-01,0,321.0,321.0,321.0,321.0,
2022-03-02,0,436.0,436.0,436.0,436.0,0.08K
2022-03-03,0,352.5,395.0,395.0,395.0,0.01K
2022-03-04,0,433.35,433.35,433.35,433.35,0.01K
2022-03-07,0,416.0,416.0,416.0,416.0,
2022-03-08,0,438.35,438.35,438.35,438.35,0.12K
2022-03-09,0,412.5,412.5,412.5,412.5,0.01K
2022-03-10,0,363.35,363.35,363.35,363.35,0.02K
2022-03-11,0,362.5,362.5,362.5,362.5,
2022-03-14,0,356.0,356.0,356.0,356.0,
2022-03-15,0,341.0,341.0,341.0,341.0,
2022-03-16,0,310.0,310.0,310.0,310.0,
2022-03-17,0,310.0,310.0,310.0,310.0,
2022-03-18,0,330.0,330.0,330.0,330.0,
2022-03-21,0,315.0,315.0,315.0,315.0,
2022-03-22,0,323.0,323.0,323.0,323.0,
2022-03-23,0,326.0,326.0,326.0,326.0,
2022-03-24,0,325.0,325.0,325.0,325.0,
2022-03-25,0,325.25,325.25,325.25,325.25,
2022-03-28,0,270.0,270.0,270.0,270.0,0.05K
2022-03-29,0,268.5,268.5,268.5,268.5,0.06K
2022-03-30,0,271.5,271.5,271.5,271.5,0.01K
2022-03-31,0,273.35,273.35,273.35,273.35,0.01K
2022-04-01,0,265.0,265.0,265.0,265.0,
2022-04-04,0,263.65,263.65,263.65,263.65,0.01K
2022-04-05,0,294.35,294.35,294.35,294.35,0.02K
2022-04-06,0,291.35,291.35,291.35,291.35,0.05K
2022-04-07,0,282.4,282.4,282.4,282.4,0.01K
2022-04-08,0,292.65,292.65,292.65,292.65,
2022-04-11,0,300.0,300.0,300.0,300.0,
2022-04-12,0,319.65,319.65,319.65,319.65,0.01K
2022-04-13,0,321.35,321.35,321.35,321.35,
2022-04-14,0,321.35,321.35,321.35,321.35,
2022-04-18,0,321.35,321.35,321.35,321.35,
2022-04-19,0,322.35,322.35,322.35,322.35,
2022-04-20,0,327.65,327.65,327.65,327.65,
2022-04-21,0,326.6,326.6,326.6,326.6,
2022-04-22,0,326.75,326.75,326.75,326.75,
2022-04-25,0,325.5,325.5,325.5,325.5,
2022-04-26,0,324.65,324.65,324.65,324.65,
2022-04-27,0,324.35,324.35,324.35,324.35,
2022-04-28,0,322.65,322.65,322.65,322.65,
2022-04-29,0,319.25,319.25,319.25,319.25,0.02K
2022-05-02,0,259.15,259.15,259.15,259.15,
2022-05-03,0,283.0,283.0,283.0,283.0,
2022-05-04,0,311.65,311.65,311.65,311.65,0.02K
2022-05-05,0,320.0,320.0,320.0,320.0,
2022-05-06,0,319.0,319.0,319.0,319.0,0.04K
2022-05-09,0,310.85,310.85,310.85,310.85,0.01K
2022-05-10,0,313.0,313.0,313.0,313.0,
2022-05-11,0,318.5,318.5,318.5,318.5,0.01K
2022-05-12,0,325.35,325.35,325.35,325.35,
2022-05-13,0,318.35,318.35,318.35,318.35,
2022-05-16,0,325.15,325.15,325.15,325.15,
2022-05-17,0,329.5,329.5,329.5,329.5,
2022-05-18,0,329.0,329.0,329.0,329.0,
2022-05-19,0,332.0,332.0,332.0,332.0,
2022-05-20,0,335.0,335.0,335.0,335.0,0.01K
2022-05-23,0,331.75,331.75,331.75,331.75,
2022-05-24,0,331.0,331.0,331.0,331.0,
2022-05-25,0,330.0,330.0,330.0,330.0,
2022-05-26,0,330.5,330.5,330.5,330.5,
2022-05-27,0,328.15,328.15,328.15,328.15,
2022-05-31,0,328.35,328.35,328.35,328.35,
2022-06-01,0,323.5,323.5,323.5,323.5,0.01K
2022-06-02,0,323.5,323.5,323.5,323.5,
2022-06-03,0,323.5,323.5,323.5,323.5,
2022-06-06,0,330.0,330.0,330.0,330.0,
2022-06-07,0,326.25,326.25,326.25,326.25,
2022-06-08,0,324.5,324.5,324.5,324.5,
2022-06-09,0,321.65,321.65,321.65,321.65,
2022-06-10,0,317.5,317.5,317.5,317.5,
2022-06-13,0,317.5,317.5,317.5,317.5,
2022-06-14,0,324.0,324.0,324.0,324.0,
2022-06-15,0,328.0,328.0,328.0,328.0,
2022-06-16,0,331.35,331.35,331.35,331.35,
2022-06-17,0,335.5,335.5,335.5,335.5,
2022-06-21,0,345.5,345.5,345.5,345.5,
2022-06-22,0,345.0,345.0,345.0,345.0,
2022-06-23,0,347.0,347.0,347.0,347.0,
2022-06-24,0,352.9,352.9,352.9,352.9,
2022-06-27,0,369.5,369.5,369.5,369.5,0.31K
2022-06-28,0,365.5,365.5,365.5,365.5,0.04K
2022-06-29,0,364.5,364.5,364.5,364.5,0.03K
2022-06-30,0,370.35,370.35,370.35,370.35,0.01K
2022-07-01,0,367.0,367.0,367.0,367.0,
2022-07-05,0,379.5,379.5,379.5,379.5,0.03K
2022-07-06,0,385.5,385.5,385.5,385.5,0.01K
2022-07-07,0,385.0,385.0,385.0,385.0,
2022-07-08,0,388.5,388.5,388.5,388.5,
2022-07-11,0,390.0,390.0,390.0,390.0,
2022-07-12,0,394.5,394.5,394.5,394.5,
2022-07-13,0,394.5,394.5,394.5,394.5,
2022-07-14,0,392.0,392.0,392.0,392.0,0.01K
2022-07-15,0,384.5,384.5,384.5,384.5,
2022-07-18,0,374.65,374.65,374.65,374.65,
2022-07-19,0,371.0,371.0,371.0,371.0,
2022-07-20,0,376.0,376.0,376.0,376.0,
2022-07-21,0,375.0,375.0,375.0,375.0,
2022-07-22,0,376.5,376.5,376.5,376.5,
2022-07-25,0,387.0,387.0,387.0,387.0,0.04K
2022-07-26,0,388.35,388.35,388.35,388.35,
2022-07-27,0,389.35,389.35,389.35,389.35,
2022-07-28,0,390.0,390.0,390.0,390.0,
2022-07-29,0,389.0,389.0,389.0,389.0,
2022-08-01,0,365.5,365.5,365.5,365.5,
2022-08-02,0,363.65,363.65,363.65,363.65,0.01K
2022-08-03,0,352.85,352.85,352.85,352.85,0.01K
2022-08-04,0,327.35,327.35,327.35,327.35,0.03K
2022-08-05,0,313.65,313.65,313.65,313.65,0.01K
2022-08-08,0,313.5,313.5,313.5,313.5,
2022-08-09,0,327.65,327.65,327.65,327.65,0.03K
2022-08-10,0,343.35,343.35,343.35,343.35,
2022-08-11,0,344.35,344.35,344.35,344.35,
2022-08-12,0,348.0,348.0,348.0,348.0,
2022-08-15,0,353.35,353.35,353.35,353.35,
2022-08-16,0,355.35,355.35,355.35,355.35,
2022-08-17,0,361.0,361.0,361.0,361.0,0.01K
2022-08-18,0,364.35,364.35,364.35,364.35,
2022-08-19,0,373.35,373.35,373.35,373.35,0.03K
2022-08-22,0,376.75,376.75,376.75,376.75,0.01K
2022-08-23,0,376.0,376.0,376.0,376.0,
2022-08-24,0,369.0,369.0,369.0,369.0,
2022-08-25,0,366.35,366.35,366.35,366.35,
2022-08-26,0,364.85,364.85,364.85,364.85,
2022-08-29,0,383.0,383.0,383.0,383.0,
2022-08-30,0,362.1,362.1,362.1,362.1,
2022-08-31,0,364.55,364.55,364.55,364.55,
2022-09-01,0,369.0,369.0,369.0,369.0,
2022-09-02,0,373.9,373.9,373.9,373.9,
2022-09-06,0,381.0,381.0,381.0,381.0,
2022-09-07,0,360.0,360.0,360.0,360.0,
2022-09-08,0,348.0,348.0,348.0,348.0,
2022-09-09,0,338.0,338.0,338.0,338.0,
2022-09-12,0,329.0,329.0,329.0,329.0,
2022-09-13,0,336.0,336.0,336.0,336.0,
2022-09-14,0,336.0,336.0,336.0,336.0,0.02K
2022-09-15,0,337.0,337.0,337.0,337.0,
2022-09-16,0,332.5,332.5,332.5,332.5,
2022-09-19,0,334.0,334.0,334.0,334.0,
2022-09-20,0,327.65,327.65,327.65,327.65,
2022-09-21,0,327.5,327.5,327.5,327.5,
2022-09-22,0,323.0,323.0,323.0,323.0,
2022-09-23,0,327.0,327.0,327.0,327.0,
2022-09-26,0,326.0,326.0,326.0,326.0,
2022-09-27,0,327.5,327.5,327.5,327.5,
2022-09-28,0,327.5,327.5,327.5,327.5,
2022-09-29,0,328.25,328.25,328.25,328.25,
2022-09-30,0,328.5,328.5,328.5,328.5,
2022-10-03,0,314.0,314.0,314.0,314.0,
2022-10-04,0,300.0,300.0,300.0,300.0,
2022-10-05,0,293.75,293.75,293.75,293.75,
2022-10-06,0,265.5,265.5,265.5,265.5,0.01K
2022-10-07,0,262.0,262.0,262.0,262.0,
2022-10-10,0,262.5,262.5,262.5,262.5,
2022-10-11,0,266.15,266.15,266.15,266.15,
2022-10-12,0,280.0,280.0,280.0,280.0,
2022-10-13,0,273.5,273.5,273.5,273.5,
2022-10-14,0,274.5,274.5,274.5,274.5,
2022-10-17,0,269.5,269.5,269.5,269.5,
2022-10-18,0,266.65,266.65,266.65,266.65,
2022-10-19,0,267.0,267.0,267.0,267.0,
2022-10-20,0,270.0,270.0,270.0,270.0,
2022-10-21,0,269.75,269.75,269.75,269.75,
2022-10-24,0,267.5,267.5,267.5,267.5,
2022-10-25,0,269.25,269.25,269.25,269.25,
2022-10-26,0,269.0,269.0,269.0,269.0,
2022-10-27,0,268.35,268.35,268.35,268.35,
2022-10-28,0,267.85,267.85,267.85,267.85,
2022-10-31,0,221.0,221.0,221.0,221.0,
2022-11-01,0,225.5,225.5,225.5,225.5,
2022-11-02,0,231.25,231.25,231.25,231.25,0.03K
2022-11-03,0,222.0,222.0,222.0,222.0,
2022-11-04,0,215.65,215.65,215.65,215.65,
2022-11-07,0,203.0,203.0,203.0,203.0,
2022-11-08,0,192.75,192.75,192.75,192.75,
